TIMESTAMP BITS DIFFICULTY NONCE HASH MINING_TIME
1516253923,0x1f00ffff,1,19026,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.13399672508239746
1516253923,0x1f00ffff,1,29653,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19968938827514648
1516253923,0x1f00ffff,1,29653,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.1999647617340088
1516253923,0x1f00ffff,1,29653,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.2001941204071045
1516253924,0x1f00ffff,1,28735,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19318342208862305
1516253924,0x1f00ffff,1,28735,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19186925888061523
1516253924,0x1f00ffff,1,28735,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19353175163269043
1516253924,0x1f00ffff,1,28735,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19237995147705078
1516253924,0x1f00ffff,1,28735,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19205522537231445
1516253925,0x1f00ffff,1,1088742,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.1782917976379395
1516253931,0x1f00ffff,1,1082767,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.103861331939697
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.07012486457824707
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.07007980346679688
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.06992149353027344
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.06950020790100098
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.06976437568664551
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.0697791576385498
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.07007479667663574
1516253937,0x1f00ffff,1,10762,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.07058882713317871
1516253938,0x1f00ffff,1,1090542,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.181431770324707
1516253944,0x1f00ffff,1,1128784,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.673302173614502
1516253950,0x1f00ffff,1,62535,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.42397189140319824
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02902364730834961
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028139352798461914
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028511762619018555
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02888011932373047
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028522729873657227
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02844381332397461
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02872633934020996
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028488874435424805
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028080224990844727
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028956174850463867
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028676509857177734
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02801990509033203
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028563499450683594
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028350353240966797
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028097867965698242
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02857375144958496
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028445959091186523
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02842879295349121
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028179407119750977
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.029015302658081055
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.028681516647338867
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02837514877319336
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02800726890563965
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02849292755126953
1516253951,0x1f00ffff,1,4807,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.02860283851623535
1516253952,0x1f00ffff,1,1205306,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,7.119791507720947
1516253959,0x1f00ffff,1,1103516,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.350115060806274
1516253965,0x1f00ffff,1,1154837,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.713931322097778
1516253972,0x1f00ffff,1,1083809,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.098878622055054
1516253978,0x1f00ffff,1,25184,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.16796469688415527
1516253978,0x1f00ffff,1,25184,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.16806697845458984
1516253978,0x1f00ffff,1,25184,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.16849255561828613
1516253978,0x1f00ffff,1,25184,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.16890192031860352
1516253978,0x1f00ffff,1,25184,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.16821837425231934
1516253979,0x1f00ffff,1,1075368,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.048224687576294
1516253985,0x1f00ffff,1,1068090,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,5.9785685539245605
1516253991,0x1f00ffff,1,1096388,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.216816425323486
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.0852973461151123
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08476781845092773
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08450579643249512
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.0846853256225586
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08526086807250977
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08533358573913574
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08562660217285156
1516253997,0x1f00ffff,1,12890,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.08473849296569824
1516253998,0x1f00ffff,1,1067182,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,6.024279594421387
1516254004,0x1f00ffff,1,28364,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19213485717773438
1516254004,0x1f00ffff,1,28364,0000e14235f3b98d6afa6bb9a0b7e6dabc353e6bc703cabed623725dde452e26,0.19000864028930664
